run_id,original_path,terrain_name,terrain_height_cm,contact_timing_bias_s,repeat_idx,startup_valid,late_stabilization,secondary_label,start_z,end_z,delta_z,forward_progress,duration_executed,success,task_completion_success,filter_pass,exclusion_reason
20260410_235226_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235226_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r01,ocs2_stepdown,5.0,0.12,1,False,False,,0.2825,0.3158,0.0333,0.4394,5.8207,False,False,False,short_duration
20260410_235243_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235243_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r02,ocs2_stepdown,5.0,0.12,2,True,False,,0.2823,0.2417,-0.0406,0.1167,13.181,False,False,False,low_progress
20260410_235309_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235309_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r03,ocs2_stepdown,5.0,0.12,3,False,False,,0.2811,0.3312,0.0501,0.5113,6.2006,False,False,False,short_duration
20260410_235328_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235328_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r04,ocs2_stepdown,5.0,0.12,4,True,False,,0.2823,0.259,-0.0233,0.5569,9.921,False,False,True,
20260410_235350_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235350_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r05,ocs2_stepdown,5.0,0.12,5,False,False,,0.2811,0.3026,0.0215,0.5319,6.1605,False,False,False,short_duration
20260410_235408_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235408_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r06,ocs2_stepdown,5.0,0.12,6,True,False,,0.163,0.1019,-0.061,0.0205,22.0024,True,True,False,low_progress
20260410_235442_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235442_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r07,ocs2_stepdown,5.0,0.12,7,False,False,,0.2823,0.3111,0.0287,0.4763,5.7806,False,False,False,short_duration
20260410_235501_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235501_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r08,ocs2_stepdown,5.0,0.12,8,True,False,,0.2814,0.1299,-0.1516,1.2645,11.5809,False,False,True,
20260410_235525_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235525_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r09,ocs2_stepdown,5.0,0.12,9,False,False,,-0.0001,0.2525,0.2525,0.8426,6.9007,False,False,False,short_duration
20260410_235544_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235544_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp012_r10,ocs2_stepdown,5.0,0.12,10,True,False,,0.1638,0.102,-0.0618,0.0222,22.0024,True,True,False,low_progress
20260410_224332_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_p012_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_224332_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_p012_v1,ocs2_stepdown,5.0,0.12,,True,False,,0.1166,0.1166,0.0,0.0071,22.0013,True,True,False,low_progress
20260410_224412_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_p012_rerun_v2,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_224412_ocs2_stepdown_ctp012_height_only_nominal_v1_contactflagbias_p012_rerun_v2,ocs2_stepdown,5.0,0.12,,True,False,,0.2823,0.2118,-0.0705,0.5089,11.5609,False,False,True,
20260410_235618_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235618_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r01,ocs2_stepdown,5.0,0.15,1,True,False,,0.2807,0.2451,-0.0355,-0.8393,8.0809,False,False,False,low_progress
20260410_235639_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235639_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r02,ocs2_stepdown,5.0,0.15,2,False,False,,0.2813,0.1814,-0.1,-0.3442,6.9808,False,False,False,short_duration
20260410_235658_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235658_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r03,ocs2_stepdown,5.0,0.15,3,False,False,,-0.0002,0.6604,0.6606,-0.6376,6.6207,False,False,False,short_duration
20260410_235717_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235717_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r04,ocs2_stepdown,5.0,0.15,4,True,False,,0.282,0.2879,0.006,-0.805,8.9208,False,False,False,low_progress
20260410_235738_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235738_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r05,ocs2_stepdown,5.0,0.15,5,True,False,,0.0006,0.2502,0.2495,0.7181,8.1006,False,False,True,
20260410_235758_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235758_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r06,ocs2_stepdown,5.0,0.15,6,False,False,,0.2813,0.3255,0.0442,0.0037,5.7607,False,False,False,short_duration
20260410_235817_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235817_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r07,ocs2_stepdown,5.0,0.15,7,False,False,,-0.0001,0.5734,0.5735,-0.3436,6.0607,False,False,False,short_duration
20260410_235836_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235836_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r08,ocs2_stepdown,5.0,0.15,8,False,False,,0.2817,0.3239,0.0422,-0.1425,4.9806,False,False,False,short_duration
20260410_235854_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235854_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r09,ocs2_stepdown,5.0,0.15,9,False,False,,0.2811,0.2229,-0.0582,-0.7205,7.6809,False,False,False,short_duration
20260410_235913_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235913_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp015_r10,ocs2_stepdown,5.0,0.15,10,False,False,,0.2814,0.325,0.0436,-0.02,4.6205,False,False,False,short_duration
20260410_224221_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_p015_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_224221_ocs2_stepdown_ctp015_height_only_nominal_v1_contactflagbias_p015_v1,ocs2_stepdown,5.0,0.15,,False,False,,0.2832,0.1451,-0.1381,-0.4439,6.7007,False,False,False,short_duration
20260410_222450_ocs2_stepdown_ctp100_height_only_nominal_v1_contactflagbias_p100_v3,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_222450_ocs2_stepdown_ctp100_height_only_nominal_v1_contactflagbias_p100_v3,ocs2_stepdown,5.0,1.0,,True,False,,0.1166,0.1166,0.0,0.0071,22.0019,True,True,False,low_progress
20260410_222531_ocs2_stepdown_ctp100_height_only_nominal_v1_contactflagbias_p100_rerun_v4,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_222531_ocs2_stepdown_ctp100_height_only_nominal_v1_contactflagbias_p100_rerun_v4,ocs2_stepdown,5.0,1.0,,False,False,,0.283,0.3262,0.0432,-0.251,4.2806,False,False,False,short_duration
20260410_222324_ocs2_stepdown_ctp1000_height_only_nominal_v1_contactflagbias_p1000_v2,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_222324_ocs2_stepdown_ctp1000_height_only_nominal_v1_contactflagbias_p1000_v2,ocs2_stepdown,5.0,10.0,,False,False,,0.2805,0.1657,-0.1147,-0.5034,6.8808,False,False,False,short_duration
20260411_230504_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230504_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r01,ocs2_stepdown_7cm,7.0,0.0,1,True,False,,0.2647,0.3461,0.0815,1.3995,22.0064,True,True,True,
20260411_230547_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230547_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r02,ocs2_stepdown_7cm,7.0,0.0,2,True,False,,0.2664,0.3461,0.0797,1.3279,22.0048,True,True,True,
20260411_230623_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230623_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r03,ocs2_stepdown_7cm,7.0,0.0,3,True,False,,0.1705,0.1031,-0.0674,0.0104,22.0017,True,True,False,low_progress
20260411_230659_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230659_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r04,ocs2_stepdown_7cm,7.0,0.0,4,True,False,,0.2793,0.3462,0.0669,1.4822,22.0049,True,True,True,
20260411_230734_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230734_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r05,ocs2_stepdown_7cm,7.0,0.0,5,True,False,,0.1606,0.1011,-0.0595,0.0194,22.003,True,True,False,low_progress
20260411_230809_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230809_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r06,ocs2_stepdown_7cm,7.0,0.0,6,True,False,,0.0007,0.0499,0.0492,1.495,22.0064,True,True,True,
20260411_230844_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230844_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r07,ocs2_stepdown_7cm,7.0,0.0,7,True,False,,0.2789,0.3462,0.0673,1.5055,22.0026,True,True,True,
20260411_230919_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230919_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r08,ocs2_stepdown_7cm,7.0,0.0,8,True,False,,0.0005,0.078,0.0775,1.53,22.0033,True,True,True,
20260411_230954_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_230954_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r09,ocs2_stepdown_7cm,7.0,0.0,9,True,False,,0.2754,0.346,0.0707,1.4817,22.0061,True,True,True,
20260411_231029_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231029_ocs2_stepdown_7cm_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_r10,ocs2_stepdown_7cm,7.0,0.0,10,True,False,,0.2792,0.3461,0.067,1.499,22.0036,True,True,True,
20260411_231104_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231104_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r01,ocs2_stepdown_7cm,7.0,0.05,1,True,False,,0.2746,0.3456,0.071,2.2779,22.0028,True,True,True,
20260411_231139_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231139_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r02,ocs2_stepdown_7cm,7.0,0.05,2,True,False,,0.2801,0.3455,0.0653,2.2578,22.0038,True,True,True,
20260411_231214_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231214_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r03,ocs2_stepdown_7cm,7.0,0.05,3,True,False,,0.2807,0.3457,0.065,2.1842,22.0018,True,True,True,
20260411_231249_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231249_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r04,ocs2_stepdown_7cm,7.0,0.05,4,True,False,,0.2769,0.3454,0.0685,2.1975,22.0038,True,True,True,
20260411_231324_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231324_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r05,ocs2_stepdown_7cm,7.0,0.05,5,True,False,,-0.0003,0.0935,0.0937,2.1909,22.0028,True,True,True,
20260411_231359_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231359_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r06,ocs2_stepdown_7cm,7.0,0.05,6,True,False,,0.1632,0.1011,-0.0621,0.0201,22.0015,True,True,False,low_progress
20260411_231434_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231434_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r07,ocs2_stepdown_7cm,7.0,0.05,7,True,False,,0.162,0.1011,-0.0608,0.0193,22.003,True,True,False,low_progress
20260411_231509_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231509_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r08,ocs2_stepdown_7cm,7.0,0.05,8,True,False,,0.1671,0.101,-0.066,0.019,22.0047,True,True,False,low_progress
20260411_231544_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231544_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r09,ocs2_stepdown_7cm,7.0,0.05,9,True,False,,0.0013,0.0378,0.0365,2.1376,22.0028,True,True,True,
20260411_231619_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231619_ocs2_stepdown_7cm_ctp005_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp005_r10,ocs2_stepdown_7cm,7.0,0.05,10,True,False,,0.2804,0.3456,0.0652,2.2034,22.0048,True,True,True,
20260411_231654_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231654_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r01,ocs2_stepdown_7cm,7.0,0.07,1,True,False,,0.2795,0.3459,0.0664,2.9724,22.0027,True,True,True,
20260411_231728_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231728_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r02,ocs2_stepdown_7cm,7.0,0.07,2,True,False,,0.0,0.2662,0.2662,3.0582,22.0028,True,True,True,
20260411_231803_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231803_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r03,ocs2_stepdown_7cm,7.0,0.07,3,True,False,,-0.0002,0.2193,0.2195,3.0027,22.0052,True,True,True,
20260411_231839_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231839_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r04,ocs2_stepdown_7cm,7.0,0.07,4,True,False,,0.2782,0.3459,0.0677,3.0629,22.0032,True,True,True,
20260411_231913_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231913_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r05,ocs2_stepdown_7cm,7.0,0.07,5,True,False,,0.2768,0.3458,0.069,2.5972,22.0037,True,True,True,
20260411_231948_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_231948_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r06,ocs2_stepdown_7cm,7.0,0.07,6,True,False,,0.2791,0.3204,0.0413,1.0631,8.6415,False,False,True,
20260411_232010_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232010_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r07,ocs2_stepdown_7cm,7.0,0.07,7,True,False,,0.2788,0.3167,0.0379,1.0731,9.002,False,False,True,
20260411_232032_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232032_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r08,ocs2_stepdown_7cm,7.0,0.07,8,True,False,,0.2804,0.3201,0.0398,1.137,9.0211,False,False,True,
20260411_232054_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232054_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r09,ocs2_stepdown_7cm,7.0,0.07,9,True,False,,0.2741,0.3458,0.0717,2.509,22.005,True,True,True,
20260411_232129_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232129_ocs2_stepdown_7cm_ctp007_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp007_r10,ocs2_stepdown_7cm,7.0,0.07,10,True,False,,0.2731,0.3459,0.0728,2.7187,22.0022,True,True,True,
20260411_232204_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232204_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r01,ocs2_stepdown_7cm,7.0,0.08,1,True,False,,0.1637,0.1014,-0.0622,0.0184,22.0054,True,True,False,low_progress
20260411_232239_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_232239_ocs2_stepdown_7cm_ctp008_height_only_nominal_v1_contactflagbias_batch_7cm_ocs2_stepdown_7cm_ctp008_r02,ocs2_stepdown_7cm,7.0,0.08,2,True,False,,0.2744,0.3452,0.0709,2.7302,22.0046,True,True,True,
